algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
ICSCMconjunction,0.973,accuracy,test,6,3,10000,48,conjunction2,0.25,0.9
ICSCMconjunction,0.975625,accuracy,train,6,3,10000,48,conjunction2,0.25,0.9
ICSCMconjunction,1.0,01 loss,causal,6,3,10000,48,conjunction2,0.25,0.9
ICSCMconjunction,0.571043,t2-t1,fit time,6,3,10000,48,conjunction2,0.25,0.9
