algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
SCM,0.98575,accuracy,test,1,3,10000,128,conjunction3,0.25,0.9
SCM,0.98775,accuracy,train,1,3,10000,128,conjunction3,0.25,0.9
SCM,0.0,01 loss,causal,1,3,10000,128,conjunction3,0.25,0.9
SCM,0.005735,t2-t1,fit time,1,3,10000,128,conjunction3,0.25,0.9
