algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
ICSCMdisjunction,0.97775,accuracy,test,9,3,10000,240,disjunction4,0.25,0.3
ICSCMdisjunction,0.9735,accuracy,train,9,3,10000,240,disjunction4,0.25,0.3
ICSCMdisjunction,1.0,01 loss,causal,9,3,10000,240,disjunction4,0.25,0.3
ICSCMdisjunction,1.025897,t2-t1,fit time,9,3,10000,240,disjunction4,0.25,0.3
