algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
DT,0.99175,accuracy,test,88,3,10000,53,conjunction1,0.25,0.9
DT,0.9896875,accuracy,train,88,3,10000,53,conjunction1,0.25,0.9
DT,0.0,01 loss,causal,88,3,10000,53,conjunction1,0.25,0.9
DT,0.002934,t2-t1,fit time,88,3,10000,53,conjunction1,0.25,0.9
