algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
ICSCMdisjunction,0.53225,accuracy,test,4,3,10000,0,treecomplete1,0.25,0.6
ICSCMdisjunction,0.5249375,accuracy,train,4,3,10000,0,treecomplete1,0.25,0.6
ICSCMdisjunction,0.0,01 loss,causal,4,3,10000,0,treecomplete1,0.25,0.6
ICSCMdisjunction,0.292436,t2-t1,fit time,4,3,10000,0,treecomplete1,0.25,0.6
