algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
SCM,0.985,accuracy,test,77,3,10000,256,conjunction4,0.25,0.9
SCM,0.98875,accuracy,train,77,3,10000,256,conjunction4,0.25,0.9
SCM,0.0,01 loss,causal,77,3,10000,256,conjunction4,0.25,0.9
SCM,0.00982,t2-t1,fit time,77,3,10000,256,conjunction4,0.25,0.9
