algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
ICSCMconjunction,0.473,accuracy,test,6,3,10000,0,disjunction4,0.25,0.3
ICSCMconjunction,0.47525,accuracy,train,6,3,10000,0,disjunction4,0.25,0.3
ICSCMconjunction,0.0,01 loss,causal,6,3,10000,0,disjunction4,0.25,0.3
ICSCMconjunction,0.405549,t2-t1,fit time,6,3,10000,0,disjunction4,0.25,0.3
