algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
ICP+DT,0.975,accuracy,test,31,3,10000,240,disjunction4,0.25,0.3
ICP+DT,0.975375,accuracy,train,31,3,10000,240,disjunction4,0.25,0.3
ICP+DT,1.0,01 loss,causal,31,3,10000,240,disjunction4,0.25,0.3
ICP+DT,27.175172,t2-t1,fit time,31,3,10000,240,disjunction4,0.25,0.3
