algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
DT,0.99025,accuracy,test,52,3,10000,127,disjunction2,0.25,0.3
DT,0.9918125,accuracy,train,52,3,10000,127,disjunction2,0.25,0.3
DT,0.0,01 loss,causal,52,3,10000,127,disjunction2,0.25,0.3
DT,0.004072,t2-t1,fit time,52,3,10000,127,disjunction2,0.25,0.3
