algo,score,metric,type,split,n_var,n_samples,idx_features_used_binary_code,structure,gap_E0_E1,proportion_of_ones
ICSCM,0.97625,accuracy,test,65,3,10000,112,conjunction3,0.25,0.9
ICSCM,0.9745625,accuracy,train,65,3,10000,112,conjunction3,0.25,0.9
ICSCM,1.0,01 loss,causal,65,3,10000,112,conjunction3,0.25,0.9
ICSCM,0.731199,t2-t1,fit time,65,3,10000,112,conjunction3,0.25,0.9
